trial_type,trial_index,time_elapsed,internal_node_id,success,rt,stimulus,key_press,prompt,subject_id,age,gender,button_pressed,next_reward,animation_sequence,responses,planet,curr_prac_trial,n_prac_rounds,alien,aliens,reward_received,decay_rate_actual,decay_rate_exp,time_in_block,block_num,prt,last_trial_on_planet,bonus,num_failures
decision,650,1402917,0.0-201.0-2.0,,217.805,run_exp/static/images/task_images/land.jpg,65,,,,,,31,,,24,,,,,,,,108523,4,4,FALSE,,
dig,651,1405715,0.0-202.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.8199997246265411},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":932.9799995757639},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1857.9299999400973}]",[],24,,,,,,,,,,,,,
harvest,652,1406721,0.0-202.0-1.0,,null,run_exp/static/images/task_images/gems/31.jpg,null,,,,,,26,,,24,,,,,31,0.84171776,0.838709677,,,,,,
decision,653,1407347,0.0-202.0-2.0,,623.9100001,run_exp/static/images/task_images/land.jpg,65,,,,,,26,,,24,,,,,,,,112953,4,5,FALSE,,
dig,654,1409732,0.0-203.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6249998696148396},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":795.2600000426173},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1589.1849999316037}]",[],24,,,,,,,,,,,,,
harvest,655,1410738,0.0-203.0-1.0,,null,run_exp/static/images/task_images/gems/26.jpg,null,,,,,,20,,,24,,,,,26,0.760990398,0.769230769,,,,,,
decision,656,1413745,0.0-203.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,20,,,24,,,,,,,,119351,4,6,FALSE,,
time_out,657,1415759,0.0-204.0-0.0,,null,run_exp/static/images/task_images/time_out.jpg,null,,,,,,20,,,,,,,,,,,,,,,,
decision,658,1416885,0.0-204.0-1.0,,1122.81,run_exp/static/images/task_images/land.jpg,65,,,,,,20,,,24,,,,,,,,122491,4,6,FALSE,,
dig,659,1418769,0.0-205.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.7850001566112041},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":630.7250000536442},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1257.865000050515}]",[],24,,,,,,,,,,,,,
harvest,660,1419775,0.0-205.0-1.0,,null,run_exp/static/images/task_images/gems/20.jpg,null,,,,,,16,,,24,,,,,20,0.787270241,0.8,,,,,,
decision,661,1420437,0.0-205.0-2.0,,659.8350001,run_exp/static/images/task_images/land.jpg,65,,,,,,16,,,24,,,,,,,,126043,4,7,FALSE,,
dig,662,1422787,0.0-206.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.7949997670948505},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":784.6999997273088},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1567.8949998691678}]",[],24,,,,,,,,,,,,,
harvest,663,1423789,0.0-206.0-1.0,,null,run_exp/static/images/task_images/gems/16.jpg,null,,,,,,12,,,24,,,,,16,0.754765138,0.75,,,,,,
decision,664,1423962,0.0-206.0-2.0,,170.7000001,run_exp/static/images/task_images/land.jpg,65,,,,,,12,,,24,,,,,,,,129568,4,8,FALSE,,
dig,665,1426802,0.0-207.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6200000643730164},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":946.8549997545779},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1893.6749999411404}]",[],24,,,,,,,,,,,,,
harvest,666,1427806,0.0-207.0-1.0,,null,run_exp/static/images/task_images/gems/12.jpg,null,,,,,,10,,,24,,,,,12,0.867638245,0.833333333,,,,,,
decision,667,1430200,0.0-207.0-2.0,,2391.61,run_exp/static/images/task_images/land.jpg,65,,,,,,10,,,24,,,,,,,,135806,4,9,FALSE,,
dig,668,1430825,0.0-208.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.8399998769164085},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":204.98499972745776},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":412.0350000448525}]",[],24,,,,,,,,,,,,,
harvest,669,1431832,0.0-208.0-1.0,,null,run_exp/static/images/task_images/gems/10.jpg,null,,,,,,7,,,24,,,,,10,0.738227708,0.7,,,,,,
decision,670,1432493,0.0-208.0-2.0,,659.5650003,run_exp/static/images/task_images/land.jpg,76,,,,,,7,,,24,,,,,,,,138100,4,10,TRUE,,
travel,671,1441839,0.0-209.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/rocket-01.jpg"",""time"":0.15999982133507729},{""stimulus"":""run_exp/static/images/task_images/rocket-02.jpg"",""time"":1042.8900001570582},{""stimulus"":""run_exp/static/images/task_images/rocket-03.jpg"",""time"":2079.609999898821},{""stimulus"":""run_exp/static/images/task_images/rocket-04.jpg"",""time"":3116.514999885112},{""stimulus"":""run_exp/static/images/task_images/rocket-05.jpg"",""time"":4149.925000034273},{""stimulus"":""run_exp/static/images/task_images/rocket-06.jpg"",""time"":5187.824999913573},{""stimulus"":""run_exp/static/images/task_images/rocket-07.jpg"",""time"":6227.979999966919},{""stimulus"":""run_exp/static/images/task_images/rocket-08.jpg"",""time"":7264.365000184625},{""stimulus"":""run_exp/static/images/task_images/rocket-09.jpg"",""time"":8300.139999948442}]",[],24,,,,,,,,,,,,,
alien_welcome,672,1446847,0.0-209.0-1.0,,null,run_exp/static/images/task_images/aliens/old_aliens/planet/alien_planet-22.jpg,null,,,,,,,,,,,,22,"40,21,13,63,34,24,64,68,15,53,44,37,18,74,59,62,20,61,23,58,1,9,78,79,22,69,52",,,,,,,,,
land,673,1447354,0.0-209.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,92,,,25,,,,,,,,,,,,,
dig,674,1449364,0.0-209.0-3.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.8400003425776958},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":674.2449998855591},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1340.5400002375245}]",[],25,,,,,,,,,,,,,
harvest,675,1450369,0.0-209.0-4.0,,null,run_exp/static/images/task_images/gems/92.jpg,null,,,,,,76,,,25,,,,,92,0.824890713,0.826086957,,,,,,
decision,676,1451681,0.0-209.0-5.0,,1310.65,run_exp/static/images/task_images/land.jpg,65,,,,,,76,,,25,,,,,,,,157287,4,0,FALSE,,
dig,677,1453380,0.0-210.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6249998696148396},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":569.904999807477},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1131.1550000682473}]",[],25,,,,,,,,,,,,,
harvest,678,1454386,0.0-210.0-1.0,,null,run_exp/static/images/task_images/gems/76.jpg,null,,,,,,62,,,25,,,,,76,0.817824442,0.815789474,,,,,,
decision,679,1457393,0.0-210.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,62,,,25,,,,,,,,162999,4,1,FALSE,,
time_out,680,1459406,0.0-211.0-0.0,,null,run_exp/static/images/task_images/time_out.jpg,null,,,,,,62,,,,,,,,,,,,,,,,
decision,681,1462414,0.0-211.0-1.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,62,,,25,,,,,,,,168020,4,1,FALSE,,
time_out,682,1464430,0.0-212.0-0.0,,null,run_exp/static/images/task_images/time_out.jpg,null,,,,,,62,,,,,,,,,,,,,,,,
decision,683,1466005,0.0-212.0-1.0,,1573.295,run_exp/static/images/task_images/land.jpg,65,,,,,,62,,,25,,,,,,,,171611,4,1,FALSE,,
dig,684,1467444,0.0-213.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.800000037997961},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":479.3150001205504},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":954.7600001096725}]",[],25,,,,,,,,,,,,,
harvest,685,1468446,0.0-213.0-1.0,,null,run_exp/static/images/task_images/gems/62.jpg,null,,,,,,46,,,25,,,,,62,0.747275015,0.741935484,,,,,,
decision,686,1469229,0.0-213.0-2.0,,781.2000001,run_exp/static/images/task_images/land.jpg,65,,,,,,46,,,25,,,,,,,,174836,4,2,FALSE,,
dig,687,1471463,0.0-214.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6399997510015965},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":741.6900000534952},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1481.2349998392165}]",[],25,,,,,,,,,,,,,
harvest,688,1472467,0.0-214.0-1.0,,null,run_exp/static/images/task_images/gems/46.jpg,null,,,,,,42,,,25,,,,,46,0.90699836,0.913043478,,,,,,
decision,689,1473537,0.0-214.0-2.0,,1068.81,run_exp/static/images/task_images/land.jpg,65,,,,,,42,,,25,,,,,,,,179144,4,3,FALSE,,
dig,690,1475478,0.0-215.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6200000643730164},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":649.8650000430644},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1290.7150001265109}]",[],25,,,,,,,,,,,,,
harvest,691,1476484,0.0-215.0-1.0,,null,run_exp/static/images/task_images/gems/42.jpg,null,,,,,,34,,,25,,,,,42,0.805203215,0.80952381,,,,,,
decision,692,1478085,0.0-215.0-2.0,,1599.75,run_exp/static/images/task_images/land.jpg,65,,,,,,34,,,25,,,,,,,,183691,4,4,FALSE,,
dig,693,1479496,0.0-216.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6250003352761269},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":468.82500033825636},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":939.7150003351271}]",[],25,,,,,,,,,,,,,
harvest,694,1480501,0.0-216.0-1.0,,null,run_exp/static/images/task_images/gems/34.jpg,null,,,,,,27,,,25,,,,,34,0.798719521,0.794117647,,,,,,
decision,695,1482891,0.0-216.0-2.0,,2387.85,run_exp/static/images/task_images/land.jpg,65,,,,,,27,,,25,,,,,,,,188497,4,5,FALSE,,
dig,696,1483517,0.0-217.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6149997934699059},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":207.68499979749322},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":413.53000001981854}]",[],25,,,,,,,,,,,,,
harvest,697,1484522,0.0-217.0-1.0,,null,run_exp/static/images/task_images/gems/27.jpg,null,,,,,,21,,,25,,,,,27,0.774123235,0.777777778,,,,,,
decision,698,1487529,0.0-217.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,21,,,25,,,,,,,,193136,4,6,FALSE,,
time_out,699,1489543,0.0-218.0-0.0,,null,run_exp/static/images/task_images/time_out.jpg,null,,,,,,21,,,,,,,,,,,,,,,,
decision,700,1491633,0.0-218.0-1.0,,2088.085,run_exp/static/images/task_images/land.jpg,65,,,,,,21,,,25,,,,,,,,197239,4,6,FALSE,,
dig,701,1492553,0.0-219.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6349999457597733},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":305.7949999347329},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":611.1499997787178}]",[],25,,,,,,,,,,,,,
harvest,702,1493556,0.0-219.0-1.0,,null,run_exp/static/images/task_images/gems/21.jpg,null,,,,,,17,,,25,,,,,21,0.81293552,0.80952381,,,,,,
decision,703,1496563,0.0-219.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,17,,,25,,,,,,,,202170,4,7,FALSE,,
time_out,704,1498575,0.0-220.0-0.0,,null,run_exp/static/images/task_images/time_out.jpg,null,,,,,,17,,,,,,,,,,,,,,,,
decision,705,1500689,0.0-220.0-1.0,,2111.965,run_exp/static/images/task_images/land.jpg,65,,,,,,17,,,25,,,,,,,,206295,4,7,FALSE,,
dig,706,1501586,0.0-221.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6200000643730164},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":302.89500020444393},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":595.6500000320375}]",[],25,,,,,,,,,,,,,
harvest,707,1502593,0.0-221.0-1.0,,null,run_exp/static/images/task_images/gems/17.jpg,null,,,,,,14,,,25,,,,,17,0.817064741,0.823529412,,,,,,
decision,708,1503197,0.0-221.0-2.0,,601.425,run_exp/static/images/task_images/land.jpg,65,,,,,,14,,,25,,,,,,,,208803,4,8,FALSE,,
dig,709,1505607,0.0-222.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6249998696148396},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":803.209999576211},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1603.7699999287724}]",[],25,,,,,,,,,,,,,
harvest,710,1506610,0.0-222.0-1.0,,null,run_exp/static/images/task_images/gems/14.jpg,null,,,,,,12,,,25,,,,,14,0.879366232,0.857142857,,,,,,
decision,711,1508924,0.0-222.0-2.0,,2311.655,run_exp/static/images/task_images/land.jpg,65,,,,,,12,,,25,,,,,,,,214530,4,9,FALSE,,
dig,712,1509625,0.0-223.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6250003352761269},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":235.7999999076128},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":465.58000007644296}]",[],25,,,,,,,,,,,,,
harvest,713,1510630,0.0-223.0-1.0,,null,run_exp/static/images/task_images/gems/12.jpg,null,,,,,,9,,,25,,,,,12,0.739915944,0.75,,,,,,
decision,714,1511318,0.0-223.0-2.0,,685.5549999,run_exp/static/images/task_images/land.jpg,65,,,,,,9,,,25,,,,,,,,216924,4,10,FALSE,,
dig,715,1513642,0.0-224.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6349999457597733},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":776.6899997368455},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1545.2250000089407}]",[],25,,,,,,,,,,,,,
harvest,716,1514644,0.0-224.0-1.0,,null,run_exp/static/images/task_images/gems/9.jpg,null,,,,,,7,,,25,,,,,9,0.820185894,0.777777778,,,,,,
decision,717,1515343,0.0-224.0-2.0,,697.1650003,run_exp/static/images/task_images/land.jpg,76,,,,,,7,,,25,,,,,,,,220949,4,11,TRUE,,
travel,718,1524654,0.0-225.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/rocket-01.jpg"",""time"":0.1550000160932541},{""stimulus"":""run_exp/static/images/task_images/rocket-02.jpg"",""time"":1038.32000028342},{""stimulus"":""run_exp/static/images/task_images/rocket-03.jpg"",""time"":2071.4950002729893},{""stimulus"":""run_exp/static/images/task_images/rocket-04.jpg"",""time"":3104.875000193715},{""stimulus"":""run_exp/static/images/task_images/rocket-05.jpg"",""time"":4138.015000149608},{""stimulus"":""run_exp/static/images/task_images/rocket-06.jpg"",""time"":5167.265000287443},{""stimulus"":""run_exp/static/images/task_images/rocket-07.jpg"",""time"":6203.925000037998},{""stimulus"":""run_exp/static/images/task_images/rocket-08.jpg"",""time"":7233.235000167042},{""stimulus"":""run_exp/static/images/task_images/rocket-09.jpg"",""time"":8264.915000181645}]",[],25,,,,,,,,,,,,,
alien_welcome,719,1529660,0.0-225.0-1.0,,null,run_exp/static/images/task_images/aliens/old_aliens/planet/alien_planet-69.jpg,null,,,,,,,,,,,,69,"40,21,13,63,34,24,64,68,15,53,44,37,18,74,59,62,20,61,23,58,1,9,78,79,22,69,52",,,,,,,,,
land,720,1530167,0.0-225.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,87,,,26,,,,,,,,,,,,,
dig,721,1532177,0.0-225.0-3.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1.0899999178946018},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":673.3900001272559},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1342.4849999137223}]",[],26,,,,,,,,,,,,,
harvest,722,1533182,0.0-225.0-4.0,,null,run_exp/static/images/task_images/gems/87.jpg,null,,,,,,69,,,26,,,,,87,0.787601647,0.793103448,,,,,,
decision,723,1534579,0.0-225.0-5.0,,1395.3,run_exp/static/images/task_images/land.jpg,65,,,,,,69,,,26,,,,,,,,240185,4,0,FALSE,,
dig,724,1536194,0.0-226.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.690000131726265},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":538.4200001135468},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1072.6300003007054}]",[],26,,,,,,,,,,,,,
harvest,725,1537201,0.0-226.0-1.0,,null,run_exp/static/images/task_images/gems/69.jpg,null,,,,,,58,,,26,,,,,69,0.846729257,0.84057971,,,,,,
decision,726,1540209,0.0-226.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,58,,,26,,,,,,,,245815,4,1,FALSE,,
time_out,727,1542222,0.0-227.0-0.0,,null,run_exp/static/images/task_images/time_out.jpg,null,,,,,,58,,,,,,,,,,,,,,,,
decision,728,1544599,0.0-227.0-1.0,,2375.625,run_exp/static/images/task_images/land.jpg,65,,,,,,58,,,26,,,,,,,,250206,4,1,FALSE,,
dig,729,1545232,0.0-228.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.7450003176927567},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":215.0050001218915},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":422.8550000116229}]",[],26,,,,,,,,,,,,,
harvest,730,1546237,0.0-228.0-1.0,,null,run_exp/static/images/task_images/gems/58.jpg,null,,,,,,49,,,26,,,,,58,0.845336302,0.844827586,,,,,,
decision,731,1546521,0.0-228.0-2.0,,281.3749998,run_exp/static/images/task_images/land.jpg,65,,,,,,49,,,26,,,,,,,,252127,4,2,FALSE,,
dig,732,1549253,0.0-229.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6400002166628838},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":912.599999923259},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1817.445000167936}]",[],26,,,,,,,,,,,,,
harvest,733,1550257,0.0-229.0-1.0,,null,run_exp/static/images/task_images/gems/49.jpg,null,,,,,,42,,,26,,,,,49,0.866484268,0.857142857,,,,,,
decision,734,1553262,0.0-229.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,42,,,26,,,,,,,,258869,4,3,FALSE,,
time_out,735,1555276,0.0-230.0-0.0,,null,run_exp/static/images/task_images/time_out.jpg,null,,,,,,42,,,,,,,,,,,,,,,,
decision,736,1558217,0.0-230.0-1.0,,2939.15,run_exp/static/images/task_images/land.jpg,65,,,,,,42,,,26,,,,,,,,263824,4,3,FALSE,,
dig,737,1558353,0.0-231.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.645000021904707},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":98.9749999716878},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":102.79500018805265}]",[],26,,,,,,,,,,,,,
harvest,738,1559360,0.0-231.0-1.0,,null,run_exp/static/images/task_images/gems/42.jpg,null,,,,,,37,,,26,,,,,42,0.889083342,0.880952381,,,,,,
decision,739,1561893,0.0-231.0-2.0,,2531.2,run_exp/static/images/task_images/land.jpg,65,,,,,,37,,,26,,,,,,,,267499,4,4,FALSE,,
dig,740,1562375,0.0-232.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6300001405179501},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":159.20499991625547},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":315.46999979764223}]",[],26,,,,,,,,,,,,,
harvest,741,1563380,0.0-232.0-1.0,,null,run_exp/static/images/task_images/gems/37.jpg,null,,,,,,26,,,26,,,,,37,0.701962466,0.702702703,,,,,,
decision,742,1565142,0.0-232.0-2.0,,1759.65,run_exp/static/images/task_images/land.jpg,65,,,,,,26,,,26,,,,,,,,270748,4,5,FALSE,,
dig,743,1566393,0.0-233.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6300001405179501},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":416.97000013664365},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":830.9249999001622}]",[],26,,,,,,,,,,,,,
harvest,744,1567397,0.0-233.0-1.0,,null,run_exp/static/images/task_images/gems/26.jpg,null,,,,,,22,,,26,,,,,26,0.852605034,0.846153846,,,,,,
decision,745,1567869,0.0-233.0-2.0,,470.28,run_exp/static/images/task_images/land.jpg,65,,,,,,22,,,26,,,,,,,,273475,4,6,FALSE,,
dig,746,1570410,0.0-234.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6349999457597733},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":848.4749998897314},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1692.6600001752377}]",[],26,,,,,,,,,,,,,
harvest,747,1571416,0.0-234.0-1.0,,null,run_exp/static/images/task_images/gems/22.jpg,null,,,,,,17,,,26,,,,,22,0.784157359,0.772727273,,,,,,
decision,748,1571614,0.0-234.0-2.0,,195.7599996,run_exp/static/images/task_images/land.jpg,65,,,,,,17,,,26,,,,,,,,277220,4,7,FALSE,,
dig,749,1574427,0.0-235.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6800000555813313},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":940.9850002266467},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1875.7600001990795}]",[],26,,,,,,,,,,,,,
harvest,750,1575431,0.0-235.0-1.0,,null,run_exp/static/images/task_images/gems/17.jpg,null,,,,,,14,,,26,,,,,17,0.811540168,0.823529412,,,,,,
decision,751,1575684,0.0-235.0-2.0,,250.92,run_exp/static/images/task_images/land.jpg,65,,,,,,14,,,26,,,,,,,,281290,4,8,FALSE,,
dig,752,1578444,0.0-236.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6849998608231544},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":918.4650001116097},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1839.7699999623}]",[],26,,,,,,,,,,,,,
harvest,753,1579448,0.0-236.0-1.0,,null,run_exp/static/images/task_images/gems/14.jpg,null,,,,,,13,,,26,,,,,14,0.906915515,0.928571429,,,,,,
decision,754,1581066,0.0-236.0-2.0,,1615.285,run_exp/static/images/task_images/land.jpg,76,,,,,,13,,,26,,,,,,,,286672,4,9,TRUE,,
travel,755,1589458,0.0-237.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/rocket-01.jpg"",""time"":0.1500002108514309},{""stimulus"":""run_exp/static/images/task_images/rocket-02.jpg"",""time"":936.9500000029802},{""stimulus"":""run_exp/static/images/task_images/rocket-03.jpg"",""time"":1867.8999999538064},{""stimulus"":""run_exp/static/images/task_images/rocket-04.jpg"",""time"":2798.8749998621643},{""stimulus"":""run_exp/static/images/task_images/rocket-05.jpg"",""time"":3725.6000000052154},{""stimulus"":""run_exp/static/images/task_images/rocket-06.jpg"",""time"":4660.260000266135},{""stimulus"":""run_exp/static/images/task_images/rocket-07.jpg"",""time"":5591.134999878705},{""stimulus"":""run_exp/static/images/task_images/rocket-08.jpg"",""time"":6518.649999983609},{""stimulus"":""run_exp/static/images/task_images/rocket-09.jpg"",""time"":7451.249999925494}]",[],26,,,,,,,,,,,,,
alien_welcome,756,1594466,0.0-237.0-1.0,,null,run_exp/static/images/task_images/aliens/old_aliens/planet/alien_planet-52.jpg,null,,,,,,,,,,,,52,"40,21,13,63,34,24,64,68,15,53,44,37,18,74,59,62,20,61,23,58,1,9,78,79,22,69,52",,,,,,,,,
land,757,1594973,0.0-237.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,94,,,27,,,,,,,,,,,,,
dig,758,1596983,0.0-237.0-3.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1.4050002209842205},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":675.1500000245869},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1342.5750001333654}]",[],27,,,,,,,,,,,,,
harvest,759,1597989,0.0-237.0-4.0,,null,run_exp/static/images/task_images/gems/94.jpg,null,,,,,,81,,,27,,,,,94,0.866658058,0.861702128,,,,,,
decision,760,1599125,0.0-237.0-5.0,,1133.135,run_exp/static/images/task_images/land.jpg,65,,,,,,81,,,27,,,,,,,,304732,4,0,TRUE,,
audio-keyboard-response,761,1622982,0.0-238.0-0.0,,null,run_exp/static/audio/clip_30_compare.m4a,null,,,,,,,,,,,,,,,,,,,,,,
html-button-response,762,1626195,0.0-238.0-1.0,,3210.435,"<p>Great job collecting treasure! We’re now going to ask you some questions about the aliens you met.</p><p>Some aliens took better care of their mines, and so it was easier to collect treasure from them. </p><p>You’ll be shown one main alien and be asked to pick one alien amongst 3 who was most similar to the main alien based on how well they took care of their mines.</p>",,,,,,0,,,,,,,,,,,,,,,,,
compare_aliens,763,1630029,0.0-239.0-0.0,,3829.48,<img src='run_exp/static/images/task_images/aliens/old_aliens/icon/alien-40.jpg'>,,,,,,2,,,,,,,,,,,,,,,,,
compare_aliens,764,1645687,0.0-240.0-0.0,,15653.03,<img src='run_exp/static/images/task_images/aliens/old_aliens/icon/alien-64.jpg'>,,,,,,1,,,,,,,,,,,,,,,,,
end_of_exp_read,765,1658685,0.0-241.0-0.0,,12993.93,run_exp/static/audio/clip_31_end.m4a,,,,,,0,,,,,,,,,,,,,,,,1,0
