trial_type,trial_index,time_elapsed,internal_node_id,success,rt,stimulus,key_press,prompt,subject_id,age,gender,button_pressed,next_reward,animation_sequence,responses,planet,curr_prac_trial,n_prac_rounds,alien,aliens,reward_received,decay_rate_actual,decay_rate_exp,time_in_block,block_num,prt,last_trial_on_planet,bonus,num_failures
decision,647,1407905,0.0-198.0-2.0,,682.35,run_exp/static/images/task_images/land.jpg,65,,,,,,58,,,25,,,,,,,,104943,4,2,FALSE,,
dig,648,1410235,0.0-199.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.31500007025897503},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":774.4400000665337},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1545.5200000433251}]",[],25,,,,,,,,,,,,,
harvest,649,1411239,0.0-199.0-1.0,,null,run_exp/static/images/task_images/gems/58.jpg,null,,,,,,47,,,25,,,,,58,0.809201575,0.810344828,,,,,,
decision,650,1412144,0.0-199.0-2.0,,902.3749999,run_exp/static/images/task_images/land.jpg,65,,,,,,47,,,25,,,,,,,,109182,4,3,FALSE,,
dig,651,1414254,0.0-200.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.2850000746548176},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":700.8100000675768},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1400.9150000056252}]",[],25,,,,,,,,,,,,,
harvest,652,1415257,0.0-200.0-1.0,,null,run_exp/static/images/task_images/gems/47.jpg,null,,,,,,36,,,25,,,,,47,0.75913867,0.765957447,,,,,,
decision,653,1415448,0.0-200.0-2.0,,187.735,run_exp/static/images/task_images/land.jpg,65,,,,,,36,,,25,,,,,,,,112486,4,4,FALSE,,
dig,654,1418273,0.0-201.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.2749999985098839},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":938.8599999947473},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1876.0599999222904}]",[],25,,,,,,,,,,,,,
harvest,655,1419276,0.0-201.0-1.0,,null,run_exp/static/images/task_images/gems/36.jpg,null,,,,,,28,,,25,,,,,36,0.787586855,0.777777778,,,,,,
decision,656,1420409,0.0-201.0-2.0,,1130.255,run_exp/static/images/task_images/land.jpg,65,,,,,,28,,,25,,,,,,,,117447,4,5,FALSE,,
dig,657,1422292,0.0-202.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.3450000658631325},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":624.91500005126},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1248.2549999840558}]",[],25,,,,,,,,,,,,,
harvest,658,1423295,0.0-202.0-1.0,,null,run_exp/static/images/task_images/gems/28.jpg,null,,,,,,22,,,25,,,,,28,0.799978089,0.785714286,,,,,,
decision,659,1423696,0.0-202.0-2.0,,397.81,run_exp/static/images/task_images/land.jpg,65,,,,,,22,,,25,,,,,,,,120734,4,6,FALSE,,
dig,660,1426311,0.0-203.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.3100000321865082},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":869.040000019595},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1736.475000041537}]",[],25,,,,,,,,,,,,,
harvest,661,1427314,0.0-203.0-1.0,,null,run_exp/static/images/task_images/gems/22.jpg,null,,,,,,17,,,25,,,,,22,0.757461868,0.772727273,,,,,,
decision,662,1427704,0.0-203.0-2.0,,386.915,run_exp/static/images/task_images/land.jpg,65,,,,,,17,,,25,,,,,,,,124742,4,7,FALSE,,
dig,663,1430332,0.0-204.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.43000001460313797},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":873.9099999656901},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1745.0800000224262}]",[],25,,,,,,,,,,,,,
harvest,664,1431335,0.0-204.0-1.0,,null,run_exp/static/images/task_images/gems/17.jpg,null,,,,,,13,,,25,,,,,17,0.767676616,0.764705882,,,,,,
decision,665,1432641,0.0-204.0-2.0,,1303.395,run_exp/static/images/task_images/land.jpg,65,,,,,,13,,,25,,,,,,,,129679,4,8,FALSE,,
dig,666,1434350,0.0-205.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.26999996043741703},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":566.7899999534711},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1132.539999904111}]",[],25,,,,,,,,,,,,,
harvest,667,1435353,0.0-205.0-1.0,,null,run_exp/static/images/task_images/gems/13.jpg,null,,,,,,11,,,25,,,,,13,0.813299845,0.846153846,,,,,,
decision,668,1437328,0.0-205.0-2.0,,1971.78,run_exp/static/images/task_images/land.jpg,65,,,,,,11,,,25,,,,,,,,134366,4,9,FALSE,,
dig,669,1438368,0.0-206.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.2799999201670289},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":343.5649999883026},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":685.9199999598786}]",[],25,,,,,,,,,,,,,
harvest,670,1439372,0.0-206.0-1.0,,null,run_exp/static/images/task_images/gems/11.jpg,null,,,,,,8,,,25,,,,,11,0.767724933,0.727272727,,,,,,
decision,671,1440360,0.0-206.0-2.0,,985.555,run_exp/static/images/task_images/land.jpg,65,,,,,,8,,,25,,,,,,,,137398,4,10,FALSE,,
dig,672,1442387,0.0-207.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.5050000036135316},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":673.3349999412894},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1344.3800000241026}]",[],25,,,,,,,,,,,,,
harvest,673,1443390,0.0-207.0-1.0,,null,run_exp/static/images/task_images/gems/8.jpg,null,,,,,,7,,,25,,,,,8,0.852644923,0.875,,,,,,
decision,674,1444913,0.0-207.0-2.0,,1519.995,run_exp/static/images/task_images/land.jpg,65,,,,,,7,,,25,,,,,,,,141951,4,11,FALSE,,
dig,675,1446405,0.0-208.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.3000000724568963},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":495.78500003553927},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":987.3900000238791}]",[],25,,,,,,,,,,,,,
harvest,676,1447409,0.0-208.0-1.0,,null,run_exp/static/images/task_images/gems/7.jpg,null,,,,,,6,,,25,,,,,7,0.802678743,0.857142857,,,,,,
decision,677,1448160,0.0-208.0-2.0,,748.0200001,run_exp/static/images/task_images/land.jpg,65,,,,,,6,,,25,,,,,,,,145198,4,12,FALSE,,
dig,678,1450423,0.0-209.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.27000007685273886},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":752.4850000627339},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1502.4750001030043}]",[],25,,,,,,,,,,,,,
harvest,679,1451426,0.0-209.0-1.0,,null,run_exp/static/images/task_images/gems/6.jpg,null,,,,,,5,,,25,,,,,6,0.895065261,0.833333333,,,,,,
decision,680,1451887,0.0-209.0-2.0,,459.21,run_exp/static/images/task_images/land.jpg,65,,,,,,5,,,25,,,,,,,,148926,4,13,FALSE,,
dig,681,1454440,0.0-210.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.2649999223649502},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":848.2799999183044},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1694.8749999282882}]",[],25,,,,,,,,,,,,,
harvest,682,1455443,0.0-210.0-1.0,,null,run_exp/static/images/task_images/gems/5.jpg,null,,,,,,4,,,25,,,,,5,0.847024684,0.8,,,,,,
decision,683,1456393,0.0-210.0-2.0,,946.6649999,run_exp/static/images/task_images/land.jpg,65,,,,,,4,,,25,,,,,,,,153431,4,14,FALSE,,
dig,684,1458460,0.0-211.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.2899999963119626},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":686.6399999707937},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1369.7900000261143}]",[],25,,,,,,,,,,,,,
harvest,685,1459463,0.0-211.0-1.0,,null,run_exp/static/images/task_images/gems/4.jpg,null,,,,,,3,,,25,,,,,4,0.857360592,0.75,,,,,,
decision,686,1459800,0.0-211.0-2.0,,334.2500001,run_exp/static/images/task_images/land.jpg,65,,,,,,3,,,25,,,,,,,,156838,4,15,FALSE,,
dig,687,1462478,0.0-212.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.265000038780272},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":890.445000026375},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1778.055000002496}]",[],25,,,,,,,,,,,,,
harvest,688,1463480,0.0-212.0-1.0,,null,run_exp/static/images/task_images/gems/3.jpg,null,,,,,,2,,,25,,,,,3,0.76338894,0.666666667,,,,,,
decision,689,1463743,0.0-212.0-2.0,,261.0150001,run_exp/static/images/task_images/land.jpg,76,,,,,,2,,,25,,,,,,,,160782,4,16,TRUE,,
travel,690,1473497,0.0-213.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/rocket-01.jpg"",""time"":0.41999993845820427},{""stimulus"":""run_exp/static/images/task_images/rocket-02.jpg"",""time"":1085.5749999172986},{""stimulus"":""run_exp/static/images/task_images/rocket-03.jpg"",""time"":2165.804999996908},{""stimulus"":""run_exp/static/images/task_images/rocket-04.jpg"",""time"":3247.9899999452755},{""stimulus"":""run_exp/static/images/task_images/rocket-05.jpg"",""time"":4329.724999959581},{""stimulus"":""run_exp/static/images/task_images/rocket-06.jpg"",""time"":5412.075000000186},{""stimulus"":""run_exp/static/images/task_images/rocket-07.jpg"",""time"":6494.189999997616},{""stimulus"":""run_exp/static/images/task_images/rocket-08.jpg"",""time"":7575.880000018515},{""stimulus"":""run_exp/static/images/task_images/rocket-09.jpg"",""time"":8659.834999940358}]",[],25,,,,,,,,,,,,,
alien_welcome,691,1478501,0.0-213.0-1.0,,null,run_exp/static/images/task_images/aliens/old_aliens/planet/alien_planet-20.jpg,null,,,,,,,,,,,,20,"65,24,2,71,1,12,50,39,48,61,54,16,53,64,76,70,3,73,31,28,56,19,69,33,18,20,34",,,,,,,,,
land,692,1479004,0.0-213.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,95,,,26,,,,,,,,,,,,,
dig,693,1481010,0.0-213.0-3.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.4350000526756048},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":668.8100000610575},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1335.770000005141}]",[],26,,,,,,,,,,,,,
harvest,694,1482012,0.0-213.0-4.0,,null,run_exp/static/images/task_images/gems/95.jpg,null,,,,,,74,,,26,,,,,95,0.779269557,0.778947368,,,,,,
decision,695,1482703,0.0-213.0-5.0,,688.085,run_exp/static/images/task_images/land.jpg,65,,,,,,74,,,26,,,,,,,,179741,4,0,FALSE,,
dig,696,1485028,0.0-214.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.3100000321865082},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":771.9050000887364},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1542.409999994561}]",[],26,,,,,,,,,,,,,
harvest,697,1486031,0.0-214.0-1.0,,null,run_exp/static/images/task_images/gems/74.jpg,null,,,,,,63,,,26,,,,,74,0.847151272,0.851351351,,,,,,
decision,698,1486895,0.0-214.0-2.0,,861.225,run_exp/static/images/task_images/land.jpg,65,,,,,,63,,,26,,,,,,,,183934,4,1,FALSE,,
dig,699,1489047,0.0-215.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.2850000746548176},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":715.2250000508502},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1426.270000054501}]",[],26,,,,,,,,,,,,,
harvest,700,1490050,0.0-215.0-1.0,,null,run_exp/static/images/task_images/gems/63.jpg,null,,,,,,53,,,26,,,,,63,0.843536713,0.841269841,,,,,,
decision,701,1490168,0.0-215.0-2.0,,116.0200001,run_exp/static/images/task_images/land.jpg,65,,,,,,53,,,26,,,,,,,,187207,4,2,FALSE,,
dig,702,1493068,0.0-216.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.26999996043741703},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":962.4849999090657},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1924.8099999967963}]",[],26,,,,,,,,,,,,,
harvest,703,1494070,0.0-216.0-1.0,,null,run_exp/static/images/task_images/gems/53.jpg,null,,,,,,44,,,26,,,,,53,0.821496485,0.830188679,,,,,,
decision,704,1494623,0.0-216.0-2.0,,550.165,run_exp/static/images/task_images/land.jpg,65,,,,,,44,,,26,,,,,,,,191661,4,3,FALSE,,
dig,705,1497086,0.0-217.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.2749999985098839},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":817.7850000793114},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1633.7700000731274}]",[],26,,,,,,,,,,,,,
harvest,706,1498089,0.0-217.0-1.0,,null,run_exp/static/images/task_images/gems/44.jpg,null,,,,,,35,,,26,,,,,44,0.796020891,0.795454545,,,,,,
decision,707,1498392,0.0-217.0-2.0,,299.7549999,run_exp/static/images/task_images/land.jpg,65,,,,,,35,,,26,,,,,,,,195432,4,4,FALSE,,
dig,708,1501110,0.0-218.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.29500003438442945},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":903.0349999666214},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1802.7749999891967}]",[],26,,,,,,,,,,,,,
harvest,709,1502114,0.0-218.0-1.0,,null,run_exp/static/images/task_images/gems/35.jpg,null,,,,,,27,,,26,,,,,35,0.761931616,0.771428571,,,,,,
decision,710,1502608,0.0-218.0-2.0,,490.61,run_exp/static/images/task_images/land.jpg,65,,,,,,27,,,26,,,,,,,,199646,4,5,FALSE,,
dig,711,1505130,0.0-219.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.28000003658235073},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":837.8900000825524},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1674.4050000561401}]",[],26,,,,,,,,,,,,,
harvest,712,1506132,0.0-219.0-1.0,,null,run_exp/static/images/task_images/gems/27.jpg,null,,,,,,22,,,26,,,,,27,0.81448548,0.814814815,,,,,,
decision,713,1506607,0.0-219.0-2.0,,472.2099999,run_exp/static/images/task_images/land.jpg,65,,,,,,22,,,26,,,,,,,,203645,4,6,FALSE,,
dig,714,1509149,0.0-220.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.46500004827976227},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":844.0100000007078},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1686.6500000469387}]",[],26,,,,,,,,,,,,,
harvest,715,1510153,0.0-220.0-1.0,,null,run_exp/static/images/task_images/gems/22.jpg,null,,,,,,18,,,26,,,,,22,0.799992365,0.818181818,,,,,,
decision,716,1510223,0.0-220.0-2.0,,65.49499999,run_exp/static/images/task_images/land.jpg,65,,,,,,18,,,26,,,,,,,,207261,4,7,FALSE,,
dig,717,1513173,0.0-221.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.3399999113753438},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":980.0350000150502},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1957.4449999490753}]",[],26,,,,,,,,,,,,,
harvest,718,1514175,0.0-221.0-1.0,,null,run_exp/static/images/task_images/gems/18.jpg,null,,,,,,14,,,26,,,,,18,0.776116941,0.777777778,,,,,,
decision,719,1514680,0.0-221.0-2.0,,501.86,run_exp/static/images/task_images/land.jpg,65,,,,,,14,,,26,,,,,,,,211718,4,8,FALSE,,
dig,720,1517192,0.0-222.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.265000038780272},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":833.9200000045821},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1666.6800000239164}]",[],26,,,,,,,,,,,,,
harvest,721,1518197,0.0-222.0-1.0,,null,run_exp/static/images/task_images/gems/14.jpg,null,,,,,,10,,,26,,,,,14,0.732851038,0.714285714,,,,,,
decision,722,1518496,0.0-222.0-2.0,,294.775,run_exp/static/images/task_images/land.jpg,65,,,,,,10,,,26,,,,,,,,215534,4,9,FALSE,,
dig,723,1521215,0.0-223.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.3100000321865082},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":903.3049999270588},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1804.5799999963492}]",[],26,,,,,,,,,,,,,
harvest,724,1522217,0.0-223.0-1.0,,null,run_exp/static/images/task_images/gems/10.jpg,null,,,,,,8,,,26,,,,,10,0.838188265,0.8,,,,,,
decision,725,1522647,0.0-223.0-2.0,,426.6550001,run_exp/static/images/task_images/land.jpg,65,,,,,,8,,,26,,,,,,,,219685,4,10,FALSE,,
dig,726,1525233,0.0-224.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.3349999897181988},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":859.3300000065938},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1715.9799999790266}]",[],26,,,,,,,,,,,,,
harvest,727,1526238,0.0-224.0-1.0,,null,run_exp/static/images/task_images/gems/8.jpg,null,,,,,,6,,,26,,,,,8,0.69479939,0.75,,,,,,
decision,728,1526351,0.0-224.0-2.0,,109.8250001,run_exp/static/images/task_images/land.jpg,65,,,,,,6,,,26,,,,,,,,223389,4,11,FALSE,,
dig,729,1529255,0.0-225.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.2649999223649502},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":965.0200000032783},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1928.2149999635294}]",[],26,,,,,,,,,,,,,
harvest,730,1530257,0.0-225.0-1.0,,null,run_exp/static/images/task_images/gems/6.jpg,null,,,,,,5,,,26,,,,,6,0.805769257,0.833333333,,,,,,
decision,731,1530679,0.0-225.0-2.0,,418.7599999,run_exp/static/images/task_images/land.jpg,65,,,,,,5,,,26,,,,,,,,227717,4,12,FALSE,,
dig,732,1533274,0.0-226.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.2999999560415745},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":863.0150000099093},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1722.2749999491498}]",[],26,,,,,,,,,,,,,
harvest,733,1534277,0.0-226.0-1.0,,null,run_exp/static/images/task_images/gems/5.jpg,null,,,,,,4,,,26,,,,,5,0.752191157,0.8,,,,,,
decision,734,1534879,0.0-226.0-2.0,,598.775,run_exp/static/images/task_images/land.jpg,76,,,,,,4,,,26,,,,,,,,231917,4,13,TRUE,,
travel,735,1544290,0.0-227.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/rocket-01.jpg"",""time"":0.2649999223649502},{""stimulus"":""run_exp/static/images/task_images/rocket-02.jpg"",""time"":1046.8149998923764},{""stimulus"":""run_exp/static/images/task_images/rocket-03.jpg"",""time"":2090.6449999893084},{""stimulus"":""run_exp/static/images/task_images/rocket-04.jpg"",""time"":3133.7199999252334},{""stimulus"":""run_exp/static/images/task_images/rocket-05.jpg"",""time"":4178.429999970831},{""stimulus"":""run_exp/static/images/task_images/rocket-06.jpg"",""time"":5223.234999924898},{""stimulus"":""run_exp/static/images/task_images/rocket-07.jpg"",""time"":6267.43499992881},{""stimulus"":""run_exp/static/images/task_images/rocket-08.jpg"",""time"":7309.869999997318},{""stimulus"":""run_exp/static/images/task_images/rocket-09.jpg"",""time"":8354.409999912605}]",[],26,,,,,,,,,,,,,
alien_welcome,736,1549294,0.0-227.0-1.0,,null,run_exp/static/images/task_images/aliens/old_aliens/planet/alien_planet-34.jpg,null,,,,,,,,,,,,34,"65,24,2,71,1,12,50,39,48,61,54,16,53,64,76,70,3,73,31,28,56,19,69,33,18,20,34",,,,,,,,,
land,737,1549797,0.0-227.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,100,,,27,,,,,,,,,,,,,
dig,738,1551803,0.0-227.0-3.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.3549999091774225},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":668.874999973923},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1337.2599999420345}]",[],27,,,,,,,,,,,,,
harvest,739,1552806,0.0-227.0-4.0,,null,run_exp/static/images/task_images/gems/100.jpg,null,,,,,,79,,,27,,,,,100,0.790719927,0.79,,,,,,
decision,740,1554478,0.0-227.0-5.0,,1669.195,run_exp/static/images/task_images/land.jpg,65,,,,,,79,,,27,,,,,,,,251516,4,0,FALSE,,
dig,741,1555823,0.0-228.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.2749999985098839},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":445.2949999831617},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":887.6050000544637}]",[],27,,,,,,,,,,,,,
harvest,742,1556826,0.0-228.0-1.0,,null,run_exp/static/images/task_images/gems/79.jpg,null,,,,,,64,,,27,,,,,79,0.813604164,0.810126582,,,,,,
decision,743,1557710,0.0-228.0-2.0,,880.9249999,run_exp/static/images/task_images/land.jpg,65,,,,,,64,,,27,,,,,,,,254748,4,1,FALSE,,
dig,744,1559844,0.0-229.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.29500003438442945},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":708.7500001071021},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1414.0150001039729}]",[],27,,,,,,,,,,,,,
harvest,745,1560847,0.0-229.0-1.0,,null,run_exp/static/images/task_images/gems/64.jpg,null,,,,,,49,,,27,,,,,64,0.765903679,0.765625,,,,,,
decision,746,1561398,0.0-229.0-2.0,,548.4699999,run_exp/static/images/task_images/land.jpg,65,,,,,,49,,,27,,,,,,,,258436,4,2,FALSE,,
dig,747,1563865,0.0-230.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.26999996043741703},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":819.6799999568611},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1637.044999981299}]",[],27,,,,,,,,,,,,,
harvest,748,1564868,0.0-230.0-1.0,,null,run_exp/static/images/task_images/gems/49.jpg,null,,,,,,38,,,27,,,,,49,0.784477695,0.775510204,,,,,,
decision,749,1565070,0.0-230.0-2.0,,200.2150001,run_exp/static/images/task_images/land.jpg,65,,,,,,38,,,27,,,,,,,,262108,4,3,FALSE,,
dig,750,1567886,0.0-231.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.3499999875202775},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":935.1950000273064},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1868.3100000489503}]",[],27,,,,,,,,,,,,,
harvest,751,1568891,0.0-231.0-1.0,,null,run_exp/static/images/task_images/gems/38.jpg,null,,,,,,35,,,27,,,,,38,0.90813318,0.921052632,,,,,,
decision,752,1569326,0.0-231.0-2.0,,431.395,run_exp/static/images/task_images/land.jpg,65,,,,,,35,,,27,,,,,,,,266364,4,4,FALSE,,
dig,753,1571910,0.0-232.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.5949999904260039},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":858.7950000073761},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1714.505000039935}]",[],27,,,,,,,,,,,,,
harvest,754,1572913,0.0-232.0-1.0,,null,run_exp/static/images/task_images/gems/35.jpg,null,,,,,,25,,,27,,,,,35,0.703127495,0.714285714,,,,,,
decision,755,1573040,0.0-232.0-2.0,,123.6650001,run_exp/static/images/task_images/land.jpg,65,,,,,,25,,,27,,,,,,,,270078,4,5,FALSE,,
dig,756,1575930,0.0-233.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.31999999191612005},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":960.1300000213087},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1918.3600000105798}]",[],27,,,,,,,,,,,,,
harvest,757,1576936,0.0-233.0-1.0,,null,run_exp/static/images/task_images/gems/25.jpg,null,,,,,,23,,,27,,,,,25,0.904777399,0.92,,,,,,
decision,758,1577230,0.0-233.0-2.0,,290.6900001,run_exp/static/images/task_images/land.jpg,65,,,,,,23,,,27,,,,,,,,274268,4,6,FALSE,,
dig,759,1579956,0.0-234.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.2749999985098839},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":905.2000000374392},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1808.3499999484047}]",[],27,,,,,,,,,,,,,
harvest,760,1580958,0.0-234.0-1.0,,null,run_exp/static/images/task_images/gems/23.jpg,null,,,,,,19,,,27,,,,,23,0.806178848,0.826086957,,,,,,
decision,761,1581302,0.0-234.0-2.0,,341.605,run_exp/static/images/task_images/land.jpg,65,,,,,,19,,,27,,,,,,,,278341,4,7,FALSE,,
